period,location,plantStateDescription,plant,plantName,rank,coalRankDescription,ash-content,heat-content,price,quantity,sulfur-content,ash-content-units,heat-content-units,price-units,quantity-units,sulfur-content-units
2008,WVS,West Virginia (Southern),1695,B C Cobb,TOT,All,7.59,9527,41.63,1146251,0.6,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),1723,J R Whiting,BIT,Bituminous,10.25,12539,73.01,203185,0.91,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVN,West Virginia (Northern),1723,J R Whiting,TOT,All,5.84,9405,43.85,1293010,0.37,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVN,West Virginia (Northern),1710,J H Campbell,BIT,Bituminous,10.15,12564,77.99,673633,0.85,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),2713,L V Sutton,BIT,Bituminous,10.63,12303,86.84,1346577,0.88,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,MO,Missouri,2094,Sibley,BIT,Bituminous,10.07,12099,67.27,292414,1.2,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,CO,Colorado,2324,Reid Gardner,BIT,Bituminous,10.0,11498,52.74,1606974,0.55,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,1891,Syl Laskin,TOT,All,4.34,9385,24.42,412098,0.36,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,1893,Clay Boswell,SUB,Subbituminous,6.56,9022,21.17,3967525,0.5,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,1893,Clay Boswell,TOT,All,6.56,9022,21.17,3967525,0.5,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,1904,Black Dog,SUB,Subbituminous,4.6,8770,27.04,984713,0.2,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVS,West Virginia (Southern),2721,Cliffside,TOT,All,10.95,12404,84.11,1681164,0.9,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,NM,New Mexico,2442,Four Corners,SUB,Subbituminous,22.33,8930,33.22,8262793,0.81,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,NM,New Mexico,2451,San Juan,BIT,Bituminous,22.14,9514,42.71,6086313,0.66,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVS,West Virginia (Southern),2716,W H Weatherspoon,BIT,Bituminous,11.3,12235,87.9,369891,1.0,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVS,West Virginia (Southern),2554,Dunkirk Generating Plant,TOT,All,5.06,8864,94.09,2252561,0.28,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),2709,Lee,TOT,All,10.51,12269,100.28,732197,0.89,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVN,West Virginia (Northern),2364,Merrimack,BIT,Bituminous,6.97,13134,96.67,821954,1.59,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,VA,Virginia,2720,Buck,TOT,All,12.87,11957,75.1,627387,0.66,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVS,West Virginia (Southern),2526,AES Westover,TOT,All,9.89,12753,63.37333333333333,272030,1.92,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,PAB,Pennsylvania (Bituminous),2526,AES Westover,TOT,All,9.89,12753,51.64666666666666,272030,1.92,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,1927,Riverside,TOT,All,4.59,8742,39.92,792371,0.19,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,MT,Montana,1943,Hoot Lake,SUB,Subbituminous,4.4,9311,38.7,466816,0.34,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,2022,Willmar,SUB,Subbituminous,6.67,8846,31.7,46228,0.46,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,ND,North Dakota,2823,Milton R Young,LIG,Lignite,8.47,6691,11.15,4456306,0.79,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVS,West Virginia (Southern),2828,Cardinal,BIT,Bituminous,11.55,12156,50.42,4331900,2.43,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,OH,Ohio,2828,Cardinal,TOT,All,11.35,12049,49.94,4479100,2.36,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYW,Kentucky (West),2107,Sioux,TOT,All,5.84,9529,32.54,2979966,0.84,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,IL,Illinois,2132,Blue Valley,BIT,Bituminous,10.26,11471,67.21,176842,2.54,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,IL,Illinois,2132,Blue Valley,TOT,All,10.26,11471,67.21,176842,2.54,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,2161,James River Power Station,SUB,Subbituminous,5.29,8854,42.28,1146608,0.27,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,VA,Virginia,2727,Marshall,TOT,All,10.46,12435,68.4,4968873,1.57,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,1745,Trenton Channel,TOT,All,6.12,10557,41.71,1970153,0.79,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,OVR,Overseas,2709,Lee,TOT,All,10.51,12269,100.28,732197,0.89,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,PAB,Pennsylvania (Bituminous),2378,B L England,TOT,All,6.95,12352,64.03,468623,1.95,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,1769,Presque Isle,SUB,Subbituminous,4.63,9046,27.78,1486055,0.27,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVN,West Virginia (Northern),2527,AES Greenidge LLC,BIT,Bituminous,8.41,13049,26.682000000000002,295535,2.35,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,MT,Montana,2527,AES Greenidge LLC,TOT,All,8.36,13008,25.584,298818,2.33,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,OH,Ohio,2535,AES Cayuga,TOT,All,9.78,12697,24.486,894556,2.74,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVN,West Virginia (Northern),2535,AES Cayuga,TOT,All,9.78,12697,23.387999999999998,894556,2.74,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,2094,Sibley,SUB,Subbituminous,5.28,8853,22.29,1304831,0.26,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,2240,Lon Wright,TOT,All,5.18,8781,28.0,384254,0.37,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),2832,Miami Fort,TOT,All,9.09,12147,49.18,3163152,3.0,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVN,West Virginia (Northern),2384,Deepwater,BIT,Bituminous,10.41,12596,43.42,127826,0.73,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,1825,J B Sims,SUB,Subbituminous,5.6,9165,37.66,13113,0.34,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,PAB,Pennsylvania (Bituminous),2535,AES Cayuga,TOT,All,9.78,12697,43.489999999999995,894556,2.74,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,PAB,Pennsylvania (Bituminous),3131,Shawville,BIT,Bituminous,12.5,12305,49.31999999999999,1462849,1.87,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVS,West Virginia (Southern),2836,Avon Lake,TOT,All,10.19,12264,55.15,1137941,0.98,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,PAB,Pennsylvania (Bituminous),3319,Jefferies,BIT,Bituminous,11.38,12298,60.98,312874,1.38,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),3264,W S Lee,BIT,Bituminous,11.22,12391,74.3,604098,0.96,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,PAB,Pennsylvania (Bituminous),2866,W H Sammis,BIT,Bituminous,11.63,12171,65.12666666666667,3961790,1.29,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),2866,W H Sammis,TOT,All,8.74,10692,55.95333333333333,7089850,0.85,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,OH,Ohio,2943,Shelby Municipal Light Plant,TOT,All,10.61,12137,46.78,49449,2.41,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVS,West Virginia (Southern),3297,Wateree,TOT,All,10.45,12507,92.53,1645397,1.01,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVN,West Virginia (Northern),2832,Miami Fort,BIT,Bituminous,9.09,12147,49.18,3163152,3.0,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),3115,Titus,TOT,All,10.41,12668,47.144999999999996,579964,1.3,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVN,West Virginia (Northern),3113,Portland,TOT,All,7.23,13043,45.11,919715,1.88,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,MT,Montana,3179,Hatfields Ferry Power Station,SUB,Subbituminous,5.28,8776,43.075,1105732,0.37,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,IL,Illinois,3393,Allen Steam Plant,TOT,All,5.33,9318,41.04,2882703,0.26,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,MT,Montana,2835,Ashtabula,SUB,Subbituminous,5.2,8871,45.682857142857145,665140,0.27,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVN,West Virginia (Northern),3179,Hatfields Ferry Power Station,BIT,Bituminous,9.76,12648,50.325714285714284,3744476,2.31,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVN,West Virginia (Northern),2861,Niles,BIT,Bituminous,10.85,12079,54.96857142857143,497330,2.96,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,OH,Ohio,2864,R E Burger,BIT,Bituminous,8.25,12910,59.611428571428576,371612,2.55,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,OH,Ohio,2864,R E Burger,TOT,All,6.45,10533,64.25428571428571,896620,1.22,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVS,West Virginia (Southern),2864,R E Burger,TOT,All,6.45,10533,68.89714285714287,896620,1.22,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),3251,H B Robinson,TOT,All,11.58,12160,73.54,441524,1.28,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,PAB,Pennsylvania (Bituminous),3136,Keystone,BIT,Bituminous,9.61,12677,77.97666666666667,5347433,1.86,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,PAB,Pennsylvania (Bituminous),3138,New Castle Plant,BIT,Bituminous,11.61,12271,82.41333333333333,583287,1.27,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),3298,Williams,BIT,Bituminous,9.31,12600,86.85,1668824,0.84,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,TN,Tennessee,3287,McMeekin,BIT,Bituminous,9.84,12599,87.46,677649,1.08,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,OH,Ohio,2836,Avon Lake,BIT,Bituminous,10.75,12538,78.92999999999999,1039959,1.04,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,PAB,Pennsylvania (Bituminous),2836,Avon Lake,TOT,All,10.19,12264,70.4,1137941,0.98,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVN,West Virginia (Northern),3122,Homer City Station,TOT,All,17.39,11673,61.870000000000005,5736039,2.76,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,MT,Montana,2878,Bay Shore,SUB,Subbituminous,5.2,8875,53.34,1759765,0.29,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,OH,Ohio,2914,Dover,BIT,Bituminous,10.61,12137,44.81,55135,2.41,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,OH,Ohio,3179,Hatfields Ferry Power Station,BIT,Bituminous,9.76,12648,46.635000000000005,3744476,2.31,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVS,West Virginia (Southern),3138,New Castle Plant,TOT,All,10.95,12014,48.46,639871,1.19,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVN,West Virginia (Northern),3944,Harrison Power Station,BIT,Bituminous,13.62,12149,50.285,5295018,3.2,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,VA,Virginia,3407,Kingston,TOT,All,8.73,10764,52.11,4728417,0.57,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,3497,Big Brown,SUB,Subbituminous,5.24,8184,52.596666666666664,3041086,0.32,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,6016,Duck Creek,TOT,All,8.87,10652,53.083333333333336,1010446,3.07,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,PAB,Pennsylvania (Bituminous),3954,Mt Storm,BIT,Bituminous,13.27,12351,53.57,4275658,1.85,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,IN,Indiana,6071,Trimble County,BIT,Bituminous,11.59,11573,45.68,1654244,3.19,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,IL,Illinois,4140,Alma,BIT,Bituminous,7.99,12228,62.53,375620,1.28,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),3796,Bremo Bluff,TOT,All,10.97,12458,67.25,513347,0.92,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVN,West Virginia (Northern),3796,Bremo Bluff,BIT,Bituminous,10.97,12458,67.25,513347,0.92,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVS,West Virginia (Southern),3797,Chesterfield,TOT,All,9.59,12675,68.26,3055272,1.15,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,ND,North Dakota,6030,Coal Creek,LIG,Lignite,11.5,6208,15.8,7462235,0.67,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYW,Kentucky (West),6041,H L Spurlock,TOT,All,14.4,11310,57.27,3316668,2.17,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,IL,Illinois,6018,East Bend,BIT,Bituminous,10.14,11792,54.44,1748433,3.03,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,OH,Ohio,6018,East Bend,TOT,All,10.27,11754,53.57,1909878,3.05,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,IN,Indiana,3992,Blount Street,BIT,Bituminous,9.4,10915,76.05,49340,1.39,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,UT,Utah,3644,Carbon,TOT,All,10.58,11917,30.92,584564,0.45,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,OH,Ohio,6071,Trimble County,BIT,Bituminous,11.59,11573,45.68,1654244,3.19,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,6073,Victor J Daniel Jr,TOT,All,7.38,10640,70.5,3251268,0.44,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,6090,Sherburne County,TOT,All,7.73,8741,31.59,8883208,0.53,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,OH,Ohio,6094,Bruce Mansfield,BIT,Bituminous,9.71,12654,31.509999999999998,7525470,2.76,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,IN,Indiana,6213,Merom,TOT,All,9.9,11147,31.43,2644928,3.48,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,CO,Colorado,3407,Kingston,BIT,Bituminous,11.62,12265,64.33,2636266,0.78,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),6249,Winyah,BIT,Bituminous,11.18,12218,55.97,2827421,1.6,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),6018,East Bend,BIT,Bituminous,10.14,11792,54.44,1748433,3.03,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYW,Kentucky (West),6823,D B Wilson,BIT,Bituminous,13.95,10750,69.11,342648,3.52,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,VA,Virginia,6061,R D Morrow,TOT,All,10.43,12643,83.78,1058754,0.99,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,4072,Pulliam,SUB,Subbituminous,5.19,8709,30.8,1437177,0.32,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,OH,Ohio,8816,Davant Transfer,TOT,All,9.06,11817,58.94,4154413,2.75,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,CO,Colorado,6052,Wansley,BIT,Bituminous,11.05,12352,88.33,4858321,0.87,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYW,Kentucky (West),3797,Chesterfield,BIT,Bituminous,9.59,12675,68.26,3055272,1.15,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYW,Kentucky (West),3809,Yorktown,BIT,Bituminous,7.74,12939,67.15,667797,1.44,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,6064,Nearman Creek,TOT,All,4.93,8026,28.88,1031186,0.32,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,6065,Iatan,TOT,All,5.24,8582,16.54,2554782,0.33,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,MT,Montana,3946,Willow Island,SUB,Subbituminous,4.99,9836,52.66,209379,0.71,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,PAB,Pennsylvania (Bituminous),6019,W H Zimmer,BIT,Bituminous,9.9,11971,45.25,3768067,3.32,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,CO,Colorado,6052,Wansley,TOT,All,11.05,12352,88.33,4858321,0.87,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,6055,Big Cajun 2,SUB,Subbituminous,4.71,8463,81.55,7113180,0.27,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),3776,Glen Lyn,BIT,Bituminous,11.02,12570,74.77,710800,0.86,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVN,West Virginia (Northern),3776,Glen Lyn,TOT,All,11.02,12570,74.77,710800,0.86,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,MT,Montana,10075,Taconite Harbor Energy Center,TOT,All,4.29,9391,27.9,930576,0.35,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,PAB,Pennsylvania (Bituminous),10143,Colver Power Project,TOT,All,41.8,6566,32.38666666666666,689107,2.1,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),10148,White Pine Electric Power,BIT,Bituminous,9.08,12588,36.873333333333335,34749,1.23,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,IL,Illinois,6085,R M Schahfer,TOT,All,6.37,9991,41.36,5416434,1.33,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,6179,Fayette Power Project,TOT,All,5.38,8430,34.58,8475610,0.31,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVS,West Virginia (Southern),6166,Rockport,TOT,All,5.69,9063,38.52,10517200,0.31,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,6705,Warrick,SUB,Subbituminous,5.41,8856,34.17,130540,0.3,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,NM,New Mexico,8223,Springerville,SUB,Subbituminous,12.15,9144,29.82,5145295,0.77,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,UT,Utah,8069,Huntington,BIT,Bituminous,11.12,11833,25.29,3280976,0.49,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,8223,Springerville,TOT,All,12.15,9144,29.82,5145295,0.77,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,IN,Indiana,6113,Gibson,BIT,Bituminous,9.34,11106,41.29,10066650,2.46,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,MT,Montana,6090,Sherburne County,TOT,All,7.73,8741,31.59,8883208,0.53,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,MT,Montana,6090,Sherburne County,SUB,Subbituminous,7.73,8741,31.59,8883208,0.53,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,IN,Indiana,6705,Warrick,TOT,All,10.84,10663,53.605000000000004,2045632,1.93,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVS,West Virginia (Southern),7210,Cope,TOT,All,10.42,12593,75.62,1001689,0.99,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),6250,Mayo,BIT,Bituminous,11.67,12196,82.72,1728144,0.65,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVS,West Virginia (Southern),8226,Cheswick Power Plant,TOT,All,8.22,12382,58.9,998760,1.5,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,6257,Scherer,SUB,Subbituminous,4.58,8529,35.08,14612752,0.28,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,OH,Ohio,8102,General James M Gavin,BIT,Bituminous,9.25,12449,37.06,7825800,3.7,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,PAB,Pennsylvania (Bituminous),8102,General James M Gavin,TOT,All,8.86,12105,36.93,8648500,3.37,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,6194,Tolk,SUB,Subbituminous,5.2,8699,28.96,4337454,0.26,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,VA,Virginia,8042,Belews Creek,TOT,All,11.5,12225,80.43,5424436,0.88,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVS,West Virginia (Southern),8042,Belews Creek,BIT,Bituminous,11.5,12225,80.43,5424436,0.88,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),8102,General James M Gavin,TOT,All,8.86,12105,36.93,8648500,3.37,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYW,Kentucky (West),6705,Warrick,TOT,All,10.84,10663,29.384999999999998,2045632,1.93,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,6768,Sikeston Power Station,TOT,All,5.33,8850,21.84,1176342,0.31,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,TX,Texas,6147,Monticello,TOT,All,10.38,7500,38.635000000000005,11276862,0.42,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVS,West Virginia (Southern),6264,Mountaineer,BIT,Bituminous,10.42,12251,55.43,3552400,3.18,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),7286,Richard Gorsuch,BIT,Bituminous,14.91,11470,45.85,807701,2.21,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,6641,Independence,SUB,Subbituminous,4.79,8789,29.48,6451517,0.24,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,6147,Monticello,SUB,Subbituminous,5.43,8379,49.575,6584189,0.36,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,OVR,Overseas,8829,US United Bulk Terminal,TOT,All,10.9,11791,69.67,1478563,0.63,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,OVR,Overseas,6124,McIntosh,TOT,All,7.99,11972,97.97,291601,0.76,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,UT,Utah,10002,ACE Cogeneration Facility,BIT,Bituminous,11.07,12170,80.995,408008,1.09,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,CO,Colorado,10003,Colorado Energy Nations Company,BIT,Bituminous,10.97,11254,64.02,280940,0.5,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),10071,Cogentrix Virginia Leasing Corporation,BIT,Bituminous,7.95,12989,47.044999999999995,388657,0.85,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,6098,Big Stone,TOT,All,5.45,8409,30.07,2149251,0.32,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVN,West Virginia (Northern),6082,AES Somerset LLC,BIT,Bituminous,8.12,13011,52.875,1770028,3.07,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,OH,Ohio,2682,S A Carlson,BIT,Bituminous,12.94,12103,75.68,91898,1.88,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),10378,Primary Energy Southport,TOT,All,6.69,13592,72.485,226492,0.87,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVS,West Virginia (Southern),10379,Primary Energy Roxboro,BIT,Bituminous,6.18,13552,69.29,66721,0.82,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYW,Kentucky (West),50976,Indiantown Cogeneration LP,TOT,All,11.56,12264,66.095,973391,0.84,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),52007,Mecklenburg Power Station,TOT,All,11.11,12442,62.9,247499,0.96,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVS,West Virginia (Southern),10380,Elizabethtown Power LLC,BIT,Bituminous,11.75,12206,65.41777777777777,4823,1.01,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVS,West Virginia (Southern),10382,Lumberton,BIT,Bituminous,11.75,12206,67.93555555555555,9943,1.01,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,MT,Montana,10686,Rapids Energy Center,SUB,Subbituminous,6.67,8846,70.45333333333333,60546,0.47,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,UT,Utah,10769,Rio Bravo Poso,BIT,Bituminous,10.65,11677,72.97111111111111,65137,0.59,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVN,West Virginia (Northern),10464,Black River Generation,BIT,Bituminous,8.5,13193,75.4888888888889,146275,2.89,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,OVR,Overseas,10495,Rumford Cogeneration,TOT,All,7.13,12884,78.00666666666666,127082,0.73,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVS,West Virginia (Southern),54081,Spruance Genco LLC,BIT,Bituminous,9.52,12859,80.52444444444444,852994,0.8,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVN,West Virginia (Northern),54304,Birchwood Power,TOT,All,9.93,12618,83.04222222222222,638417,0.82,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,VA,Virginia,10773,Altavista Power Station,BIT,Bituminous,9.81,12850,85.56,88488,0.9,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),10774,Southampton Power Station,TOT,All,11.11,12412,74.72,149484,0.89,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
